degree,betweenness,pagerank,region
1.276190476190476,0.0004975927681583283,0.00307155405411059,Basomedial amygdalar nucleus
0.30793650793650795,0.0,0.0025870791359167995,Posterior amygdalar nucleus
1.3142857142857143,0.0007769924530936401,0.004409439516135338,Caudoputamen
1.3142857142857143,0.0006894352325253086,0.0031800262016262056,Nucleus accumbens
0.3111111111111111,0.0,0.0029279126650625315,Fundus of striatum
0.3396825396825397,0.0,0.002721953414637651,Olfactory tubercle
0.3111111111111111,0.0,0.0027763731980709676,"Lateral septal nucleus, caudal (caudodorsal) part"
0.31746031746031744,0.0,0.0029761630754137425,"Lateral septal nucleus, rostral (rostroventral) part"
0.28253968253968254,0.0,0.002602888795657699,"Lateral septal nucleus, ventral part"
0.30793650793650795,0.0,0.002795491691568621,Septofimbrial nucleus
